x,y,cls,conf
90112,58368,0,0.19091253
90624,58368,0,0.1744806
91136,58368,0,0.18963361
91648,58368,0,0.20597416
92160,58368,0,0.17931488
92672,58368,0,0.1989284
93184,58368,0,0.17147702
93696,58368,0,0.21096943
94208,58368,0,0.13718532
94720,58368,0,0.20315367
95232,58368,0,0.19053568
95744,58368,0,0.27158967
96256,58368,0,0.2703598
96768,58368,0,0.2627473
97280,58368,0,0.19238758
97792,58368,0,0.17688479
98304,58368,0,0.14306794
98816,58368,0,0.18198898
99328,58368,0,0.17583862
99840,58368,0,0.12173796
100352,58368,0,0.15941359
100864,58368,0,0.14547919
101376,58368,0,0.14139993
101888,58368,0,0.16228046
102400,58368,0,0.1779537
102912,58368,0,0.17356819
103424,58368,0,0.141756
103936,58368,0,0.19601697
104448,58368,0,0.10393038
104960,58368,0,0.12405374
105472,58368,0,0.11422025
105984,58368,0,0.13998318
106496,58368,0,0.11051914
107008,58368,0,0.15027805
107520,58368,0,0.1404541
108032,58368,0,0.14051306
108544,58368,0,0.18473075
109056,58368,0,0.17130367
109568,58368,0,0.39563027
10752,58880,0,0.14940722
11264,58880,0,0.2162597
11776,58880,0,0.26454833
12288,58880,0,0.2177531
12800,58880,0,0.22177176
13312,58880,0,0.30959746
13824,58880,0,0.19147882
14336,58880,0,0.20118472
14848,58880,0,0.27889463
15360,58880,0,0.17823958
15872,58880,0,0.18810017
16384,58880,0,0.27163795
16896,58880,0,0.26750386
17408,58880,0,0.36528686
17920,58880,0,0.2965524
18432,58880,0,0.33862367
18944,58880,0,0.3624331
19456,58880,0,0.20001023
19968,58880,0,0.30426773
20480,58880,0,0.20370753
20992,58880,0,0.3693151
21504,58880,0,0.32885265
22016,58880,0,0.23784137
22528,58880,0,0.27595824
23040,58880,0,0.26478592
23552,58880,0,0.22764099
24064,58880,0,0.2060141
24576,58880,0,0.34325227
25088,58880,0,0.35206255
25600,58880,0,0.46796992
26112,58880,0,0.41255972
26624,58880,0,0.38187107
27136,58880,0,0.42042112
27648,58880,0,0.36579645
28160,58880,0,0.40008992
28672,58880,0,0.4750117
29184,58880,0,0.47196853
29696,58880,1,0.5549416
30208,58880,1,0.55118114
30720,58880,1,0.60346454
31232,58880,1,0.60868126
31744,58880,1,0.5471465
32256,58880,1,0.53397274
32768,58880,1,0.7181004
33280,58880,1,0.76942694
33792,58880,1,0.7611392
34304,58880,1,0.7145783
34816,58880,1,0.66099346
35328,58880,1,0.7176554
35840,58880,1,0.7208598
36352,58880,1,0.66415924
36864,58880,1,0.62645274
37376,58880,0,0.46874788
37888,58880,1,0.56249195
38400,58880,1,0.6898543
38912,58880,1,0.72674084
39424,58880,1,0.69191384
39936,58880,1,0.69575167
40448,58880,1,0.6867378
40960,58880,1,0.63941246
41472,58880,1,0.6504395
41984,58880,1,0.6442531
42496,58880,1,0.7130821
43008,58880,1,0.6768869
43520,58880,1,0.72841036
44032,58880,1,0.7084143
44544,58880,1,0.715424
45056,58880,1,0.69802076
45568,58880,1,0.65635544
46080,58880,1,0.7240418
46592,58880,1,0.7103772
47104,58880,1,0.71020144
47616,58880,1,0.6170224
48128,58880,1,0.6540942
48640,58880,1,0.7441919
49152,58880,1,0.736448
49664,58880,1,0.66421366
50176,58880,1,0.6721165
50688,58880,1,0.5946101
51200,58880,1,0.67848676
51712,58880,1,0.60434055
52224,58880,1,0.6064402
52736,58880,1,0.5455581
53248,58880,1,0.5788351
53760,58880,1,0.64957863
54272,58880,1,0.6894102
54784,58880,1,0.692564
55296,58880,1,0.7345482
55808,58880,1,0.6997163
56320,58880,1,0.6830496
56832,58880,1,0.67939144
57344,58880,1,0.67768735
57856,58880,1,0.65924066
58368,58880,1,0.61027926
58880,58880,0,0.35925174
59392,58880,0,0.36454865
59904,58880,0,0.34185708
60416,58880,0,0.41617364
60928,58880,0,0.36545664
61440,58880,0,0.42254934
61952,58880,0,0.44474563
62464,58880,1,0.6619912
62976,58880,1,0.5941944
63488,58880,0,0.45947024
64000,58880,0,0.4334418
64512,58880,0,0.19095021
65024,58880,0,0.22832853
65536,58880,0,0.39989954
66048,58880,0,0.35987014
66560,58880,0,0.47443333
67072,58880,0,0.29925877
67584,58880,0,0.43422136
68096,58880,0,0.34119824
68608,58880,0,0.30424836
69120,58880,1,0.50850594
69632,58880,0,0.45974594
70144,58880,0,0.46635953
70656,58880,1,0.5217605
71168,58880,0,0.41318113
71680,58880,0,0.48871043
72192,58880,1,0.69223905
72704,58880,0,0.344857
73216,58880,0,0.2500877
73728,58880,1,0.56138015
74240,58880,0,0.45877302
74752,58880,0,0.40210044
75264,58880,0,0.3006429
75776,58880,0,0.29614508
76288,58880,0,0.18713269
76800,58880,0,0.20963144
77312,58880,0,0.2635994
77824,58880,0,0.26521388
78336,58880,0,0.21825252
78848,58880,0,0.16586316
79360,58880,0,0.2580922
79872,58880,0,0.27556816
80384,58880,0,0.23044315
80896,58880,0,0.3293378
81408,58880,0,0.40487504
81920,58880,0,0.3489779
82432,58880,0,0.3304712
82944,58880,0,0.31373507
83456,58880,0,0.42468038
83968,58880,0,0.43336686
84480,58880,0,0.35039362
84992,58880,0,0.33780402
85504,58880,0,0.3447467
86016,58880,0,0.14688088
86528,58880,0,0.2331821
87552,58880,0,0.21580487
88064,58880,0,0.20424266
88576,58880,0,0.13111758
89088,58880,0,0.19421495
89600,58880,0,0.18787657
90112,58880,0,0.16512138
90624,58880,0,0.1917057
91136,58880,0,0.270095
91648,58880,0,0.22661243
92160,58880,0,0.16999067
92672,58880,0,0.124691844
93184,58880,0,0.15931547
93696,58880,0,0.1369543
94208,58880,0,0.16307858
94720,58880,0,0.15652347
96256,58880,0,0.18933366
97280,58880,0,0.16495317
97792,58880,0,0.17123434
98304,58880,0,0.23305117
98816,58880,0,0.12554704
99328,58880,0,0.18144444
99840,58880,0,0.16871993
100352,58880,0,0.16191569
100864,58880,0,0.13100637
101376,58880,0,0.16593072
101888,58880,0,0.17777519
102400,58880,0,0.14547919
102912,58880,0,0.16033176
103424,58880,0,0.13067321
103936,58880,0,0.1187934
104448,58880,0,0.12792474
104960,58880,0,0.13111758
105472,58880,0,0.12113885
105984,58880,0,0.16274562
106496,58880,0,0.18075651
107008,58880,0,0.21526824
107520,58880,0,0.15694293
108032,58880,0,0.13878246
108544,58880,0,0.18588255
109056,58880,0,0.21103041
109568,58880,0,0.2505459
10240,59392,0,0.19329962
10752,59392,0,0.2997966
11264,59392,0,0.23204899
11776,59392,0,0.18851066
12288,59392,0,0.22325005
12800,59392,0,0.21601154
13312,59392,0,0.31843218
13824,59392,0,0.15967548
14336,59392,0,0.19829695
14848,59392,0,0.3054383
15360,59392,0,0.2516477
15872,59392,0,0.17412922
16384,59392,0,0.20721471
16896,59392,0,0.4174199
17408,59392,0,0.32151327
17920,59392,0,0.27454585
18432,59392,0,0.27786472
18944,59392,0,0.29272163
19456,59392,0,0.21210961
19968,59392,0,0.21766995
20480,59392,0,0.32976934
20992,59392,0,0.43883434
21504,59392,0,0.3652303
22016,59392,0,0.24292329
22528,59392,0,0.21251789
23040,59392,0,0.28150436
23552,59392,0,0.27649513
24064,59392,0,0.30492064
24576,59392,0,0.37003416
25088,59392,0,0.31231758
25600,59392,0,0.44576326
26112,59392,0,0.47402242
26624,59392,0,0.42435235
27136,59392,0,0.33982763
27648,59392,0,0.32578862
28160,59392,0,0.33423623
28672,59392,0,0.45370808
29184,59392,0,0.47906193
29696,59392,0,0.4663671
30208,59392,1,0.5193517
30720,59392,1,0.54293144
31232,59392,1,0.60242707
31744,59392,1,0.60226625
32256,59392,1,0.61503005
32768,59392,1,0.687997
33280,59392,1,0.6995624
33792,59392,1,0.7306744
34304,59392,1,0.7053286
34816,59392,1,0.6772606
35328,59392,1,0.57983166
35840,59392,0,0.49517074
36352,59392,1,0.62738067
36864,59392,0,0.49214238
37376,59392,1,0.5871444
37888,59392,1,0.6311113
38400,59392,1,0.71145594
38912,59392,1,0.66617113
39424,59392,1,0.57496166
39936,59392,1,0.682891
40448,59392,1,0.72749174
40960,59392,1,0.65698844
41472,59392,1,0.6387226
41984,59392,1,0.66252357
42496,59392,1,0.6291482
43008,59392,1,0.72966427
43520,59392,1,0.7439594
44032,59392,1,0.6944581
44544,59392,1,0.6767267
45056,59392,1,0.66530186
45568,59392,1,0.725843
46080,59392,1,0.6497453
46592,59392,1,0.7106032
47104,59392,1,0.6966811
47616,59392,1,0.6584724
48128,59392,1,0.7055315
48640,59392,1,0.66421366
49152,59392,1,0.7150262
49664,59392,1,0.68407935
50176,59392,1,0.57324547
50688,59392,1,0.6712551
51200,59392,1,0.61741173
51712,59392,1,0.63360864
52224,59392,1,0.62909126
52736,59392,1,0.611469
53248,59392,1,0.6322757
53760,59392,1,0.6160123
54272,59392,1,0.6864226
54784,59392,1,0.6390324
55296,59392,1,0.7247241
55808,59392,1,0.690246
56320,59392,1,0.71775436
56832,59392,1,0.6693667
57344,59392,1,0.6531546
57856,59392,1,0.6751224
58368,59392,1,0.648021
58880,59392,1,0.56468374
59392,59392,0,0.33439925
59904,59392,0,0.39362535
60416,59392,0,0.39894783
60928,59392,0,0.3867345
61440,59392,0,0.40214264
61952,59392,0,0.24589899
62464,59392,1,0.5224725
62976,59392,0,0.48438773
63488,59392,0,0.46597978
64000,59392,0,0.46293584
64512,59392,0,0.31520876
65024,59392,0,0.287968
65536,59392,0,0.35033107
66048,59392,0,0.2844766
66560,59392,0,0.28957254
67072,59392,0,0.34579533
67584,59392,0,0.37307605
68096,59392,0,0.48684236
68608,59392,0,0.46019793
69120,59392,0,0.32412842
69632,59392,0,0.3660797
70144,59392,0,0.34262654
70656,59392,0,0.39041775
71168,59392,0,0.40930933
71680,59392,1,0.5680405
72192,59392,1,0.60504085
72704,59392,0,0.4808139
73216,59392,0,0.43290234
73728,59392,0,0.32221267
74240,59392,0,0.3915659
74752,59392,0,0.4279943
75264,59392,0,0.21508272
75776,59392,0,0.23762016
76288,59392,0,0.12819736
76800,59392,0,0.16471791
77312,59392,0,0.124266125
77824,59392,0,0.16471791
78336,59392,0,0.2693256
78848,59392,0,0.15733096
79360,59392,0,0.22884513
79872,59392,0,0.19216008
80384,59392,0,0.4089598
80896,59392,0,0.36217925
81408,59392,0,0.36184093
81920,59392,0,0.35535535
82432,59392,0,0.40400767
82944,59392,0,0.42844263
83456,59392,0,0.2695178
83968,59392,0,0.299771
84480,59392,0,0.35707694
84992,59392,0,0.27615342
85504,59392,0,0.17504396
86016,59392,0,0.20593424
87552,59392,0,0.1986465
88064,59392,0,0.21121337
88576,59392,0,0.13437785
89088,59392,0,0.19238758
89600,59392,0,0.18854798
90112,59392,0,0.17469169
90624,59392,0,0.18432663
91136,59392,0,0.19151662
91648,59392,0,0.18003458
92160,59392,0,0.18462047
92672,59392,0,0.17099196
93184,59392,0,0.14608724
93696,59392,0,0.18100972
94208,59392,0,0.12394767
94720,59392,0,0.22242555
95232,59392,0,0.19110115
95744,59392,0,0.12163357
96256,59392,0,0.1377643
96768,59392,0,0.15613706
97280,59392,0,0.14432968
97792,59392,0,0.18014272
98304,59392,0,0.11348131
98816,59392,0,0.17688479
99328,59392,0,0.16786562
99840,59392,0,0.16759299
100352,59392,0,0.15898877
100864,59392,0,0.14560063
101376,59392,0,0.15159212
101888,59392,0,0.13954288
102400,59392,0,0.13449146
102912,59392,0,0.18484107
103424,59392,0,0.08866235
103936,59392,0,0.12121685
104448,59392,0,0.12967801
104960,59392,0,0.13229018
105472,59392,0,0.14706452
105984,59392,0,0.15335888
106496,59392,0,0.17458613
107008,59392,0,0.18119076
107520,59392,0,0.119151674
108032,59392,0,0.18204464
108544,59392,0,0.15149796
109056,59392,0,0.13546064
109568,59392,0,0.22721201
10240,59904,0,0.19977593
10752,59904,0,0.28458476
11264,59904,0,0.23775287
11776,59904,0,0.17949462
12288,59904,0,0.21871108
12800,59904,0,0.15431227
13312,59904,0,0.17377841
13824,59904,0,0.14909723
14336,59904,0,0.23231015
14848,59904,0,0.21584621
15360,59904,0,0.27105868
15872,59904,0,0.21019831
16384,59904,0,0.16789973
16896,59904,0,0.24059613
17408,59904,0,0.17119972
17920,59904,0,0.32305968
18432,59904,0,0.4228174
18944,59904,0,0.24503984
19456,59904,0,0.1968262
19968,59904,0,0.26489285
20480,59904,0,0.22210902
20992,59904,0,0.3041967
21504,59904,0,0.27860016
22016,59904,0,0.31317025
22528,59904,0,0.17078443
23040,59904,0,0.28185013
23552,59904,0,0.30362856
24064,59904,0,0.2948237
24576,59904,0,0.26284185
25088,59904,0,0.32435575
25600,59904,0,0.33657634
26112,59904,0,0.39066473
26624,59904,1,0.5233975
27136,59904,1,0.5562188
27648,59904,1,0.51521593
28160,59904,0,0.4852014
28672,59904,0,0.4248444
29184,59904,0,0.4801816
29696,59904,1,0.52303207
30208,59904,0,0.4962483
30720,59904,1,0.66252357
31232,59904,1,0.62738067
31744,59904,1,0.62503767
32256,59904,1,0.65869194
32768,59904,1,0.6017398
33280,59904,1,0.687997
33792,59904,1,0.6295469
34304,59904,1,0.58622676
34816,59904,1,0.603669
35328,59904,1,0.5465188
35840,59904,1,0.6475754
36352,59904,0,0.4821243
36864,59904,1,0.648188
37376,59904,1,0.5927992
37888,59904,1,0.59416866
38400,59904,1,0.63990486
38912,59904,1,0.6694748
39424,59904,1,0.61087
39936,59904,1,0.6216271
40448,59904,1,0.74747777
40960,59904,1,0.64220816
41472,59904,1,0.5920181
41984,59904,1,0.6512162
42496,59904,1,0.69259
43008,59904,1,0.75617754
43520,59904,1,0.7017131
44032,59904,1,0.52492744
44544,59904,1,0.5937197
45056,59904,1,0.66137636
45568,59904,1,0.6887302
46080,59904,1,0.55081123
46592,59904,1,0.71233225
47104,59904,1,0.70548075
47616,59904,1,0.73062634
48128,59904,1,0.6774207
48640,59904,1,0.692642
49152,59904,1,0.6728693
49664,59904,1,0.7119319
50176,59904,1,0.62500906
50688,59904,1,0.7007156
51200,59904,1,0.62948996
51712,59904,1,0.63353777
52224,59904,1,0.6861598
52736,59904,1,0.6468786
53248,59904,1,0.5704211
53760,59904,1,0.63258785
54272,59904,1,0.5850993
54784,59904,1,0.6960616
55296,59904,1,0.6624963
55808,59904,1,0.66958284
56320,59904,1,0.6564931
56832,59904,1,0.70022905
57344,59904,1,0.692122
57856,59904,1,0.7026831
58368,59904,1,0.68421125
58880,59904,1,0.6423203
59392,59904,1,0.5282178
59904,59904,0,0.4002218
60416,59904,0,0.43068603
60928,59904,0,0.39743224
61440,59904,0,0.3900982
61952,59904,0,0.42465055
62464,59904,0,0.39913812
62976,59904,0,0.27435136
63488,59904,0,0.39545515
64000,59904,1,0.5726033
64512,59904,1,0.63062805
65024,59904,1,0.50094604
65536,59904,0,0.2043419
66048,59904,0,0.27727726
66560,59904,0,0.26759952
67072,59904,0,0.35035193
67584,59904,0,0.28886992
68096,59904,0,0.42921254
68608,59904,0,0.4979782
69120,59904,0,0.3470944
69632,59904,0,0.36616465
70144,59904,0,0.26511872
70656,59904,0,0.28135625
71168,59904,0,0.24292329
71680,59904,0,0.32348695
72192,59904,1,0.5081475
72704,59904,1,0.53692
73216,59904,0,0.1897462
73728,59904,0,0.41162077
74240,59904,0,0.40230408
74752,59904,0,0.31140068
75264,59904,0,0.30624333
75776,59904,0,0.23638399
76288,59904,0,0.1470033
76800,59904,0,0.21950476
77312,59904,0,0.21060391
77824,59904,0,0.25879404
78336,59904,0,0.30766997
78848,59904,0,0.21444456
79360,59904,0,0.20220678
79872,59904,0,0.4423956
80384,59904,0,0.39268616
80896,59904,0,0.3835547
81408,59904,0,0.3333947
81920,59904,0,0.4845935
82432,59904,0,0.3963456
82944,59904,0,0.3170561
83456,59904,0,0.3023911
83968,59904,0,0.32742628
84480,59904,0,0.3736187
84992,59904,0,0.21011725
85504,59904,0,0.22000709
86016,59904,0,0.1504028
86528,59904,0,0.21469142
87040,59904,0,0.20713452
87552,59904,0,0.14330755
88064,59904,0,0.18082884
88576,59904,0,0.1625129
89088,59904,0,0.19402398
89600,59904,0,0.18177103
90112,59904,0,0.18967114
90624,59904,0,0.18925874
91136,59904,0,0.18843594
91648,59904,0,0.16264588
92160,59904,0,0.18616903
92672,59904,0,0.17575017
93184,59904,0,0.17945865
93696,59904,0,0.172834
94208,59904,0,0.18293586
95232,59904,0,0.24427286
95744,59904,0,0.16571122
96256,59904,0,0.13591877
96768,59904,0,0.22000709
97280,59904,0,0.20717463
97792,59904,0,0.16552566
98304,59904,0,0.16384642
98816,59904,0,0.24175783
99328,59904,0,0.24638459
99840,59904,0,0.20001023
100352,59904,0,0.15369202
100864,59904,0,0.13831624
101376,59904,0,0.15495056
101888,59904,0,0.13701203
102400,59904,0,0.13788036
102912,59904,0,0.11807967
103424,59904,0,0.14390808
103936,59904,0,0.13782232
104448,59904,0,0.1459959
104960,59904,0,0.09696202
105472,59904,0,0.20749561
105984,59904,0,0.2222356
106496,59904,0,0.23746815
107008,59904,0,0.24963012
107520,59904,0,0.17080171
108032,59904,0,0.15749286
108544,59904,0,0.26661977
109056,59904,0,0.16257936
109568,59904,0,0.40942737
10240,60416,0,0.13974822
10752,60416,0,0.21040106
11264,60416,0,0.20661378
11776,60416,0,0.14134066
12288,60416,0,0.22936255
12800,60416,0,0.20801799
13312,60416,0,0.15882559
13824,60416,0,0.19360436
14336,60416,0,0.27192786
14848,60416,0,0.18075651
15360,60416,0,0.39078096
15872,60416,0,0.1302301
16384,60416,0,0.19993211
16896,60416,0,0.21787788
17408,60416,0,0.24048461
17920,60416,0,0.28945956
18432,60416,0,0.22976196
18944,60416,0,0.11971653
19456,60416,0,0.18271701
19968,60416,0,0.20442128
20480,60416,0,0.317585
20992,60416,0,0.4024215
21504,60416,0,0.17953056
22016,60416,0,0.2244377
22528,60416,0,0.21771151
23040,60416,0,0.21345916
23552,60416,0,0.21642528
24064,60416,0,0.30195352
24576,60416,0,0.2395272
25088,60416,0,0.29487446
25600,60416,0,0.4190962
26112,60416,1,0.508689
26624,60416,1,0.6693667
27136,60416,1,0.56804144
27648,60416,0,0.47109395
28160,60416,0,0.3700831
28672,60416,0,0.2989005
29184,60416,0,0.44740206
29696,60416,1,0.5440975
30208,60416,1,0.5265767
30720,60416,1,0.5426209
31232,60416,1,0.5354324
31744,60416,1,0.5958307
32256,60416,1,0.5781207
32768,60416,1,0.6410011
33280,60416,1,0.6395109
33792,60416,1,0.5667867
34304,60416,1,0.5391728
34816,60416,0,0.49926758
35328,60416,1,0.5583872
35840,60416,1,0.566813
36352,60416,1,0.6139022
36864,60416,1,0.6042676
37376,60416,1,0.6378207
37888,60416,1,0.69440633
38400,60416,1,0.665791
38912,60416,1,0.6581979
39424,60416,1,0.7027341
39936,60416,1,0.5310004
40448,60416,1,0.69575167
40960,60416,1,0.69471705
41472,60416,1,0.6907677
41984,60416,1,0.69269395
42496,60416,1,0.7062411
43008,60416,1,0.6779006
43520,60416,1,0.68626493
44032,60416,1,0.6216271
44544,60416,1,0.66421366
45056,60416,1,0.642881
45568,60416,1,0.6627419
46080,60416,1,0.66524744
46592,60416,1,0.7129822
47104,60416,1,0.7055315
47616,60416,1,0.65517056
48128,60416,1,0.72282064
48640,60416,1,0.7005364
49152,60416,1,0.65417707
49664,60416,1,0.6991517
50176,60416,1,0.66003543
50688,60416,1,0.6623325
51200,60416,1,0.63590103
51712,60416,1,0.6595696
52224,60416,1,0.5384836
52736,60416,1,0.64732456
53248,60416,0,0.4964066
53760,60416,1,0.5898936
54272,60416,1,0.6148566
54784,60416,1,0.6621414
55296,60416,1,0.68846846
55808,60416,1,0.6238353
56320,60416,1,0.6675812
56832,60416,1,0.6999727
57344,60416,1,0.6805072
57856,60416,1,0.7201223
58368,60416,1,0.6786465
58880,60416,1,0.6028948
59392,60416,1,0.5455733
59904,60416,0,0.37176365
60416,60416,0,0.3888929
60928,60416,0,0.43113506
61440,60416,0,0.40002403
61952,60416,0,0.38769034
62464,60416,0,0.40529427
62976,60416,0,0.43842447
63488,60416,0,0.39396778
64000,60416,0,0.33993718
64512,60416,0,0.42083016
65024,60416,0,0.352759
65536,60416,0,0.2505459
66048,60416,0,0.25529724
66560,60416,0,0.32293954
67072,60416,0,0.44924018
67584,60416,0,0.31853816
68096,60416,0,0.3919586
68608,60416,0,0.36514536
69120,60416,0,0.4782547
69632,60416,0,0.31827322
70144,60416,0,0.33220208
70656,60416,0,0.22764099
71168,60416,0,0.4418762
71680,60416,0,0.41430262
72192,60416,0,0.38505667
72704,60416,0,0.3946383
73216,60416,0,0.30694237
73728,60416,0,0.3886035
74240,60416,0,0.3624613
74752,60416,0,0.22303843
75264,60416,0,0.26331514
75776,60416,0,0.3023911
76288,60416,0,0.31470835
76800,60416,0,0.24287842
77312,60416,0,0.29884934
77824,60416,0,0.2776688
78336,60416,0,0.25256836
78848,60416,0,0.3114792
79360,60416,0,0.45079756
79872,60416,0,0.4016438
80384,60416,0,0.40359622
80896,60416,0,0.49337807
81408,60416,0,0.44753575
81920,60416,0,0.28761774
82432,60416,0,0.28224567
82944,60416,0,0.34571248
83456,60416,0,0.2872427
83968,60416,0,0.29711294
84480,60416,0,0.20689406
84992,60416,0,0.23109324
85504,60416,0,0.23855022
86016,60416,0,0.25261447
86528,60416,0,0.28639373
87040,60416,0,0.21366417
87552,60416,0,0.15649122
88064,60416,0,0.23899394
88576,60416,0,0.14854056
89088,60416,0,0.16947459
89600,60416,0,0.17483252
90112,60416,0,0.18264411
90624,60416,0,0.27279878
91136,60416,0,0.22337706
91648,60416,0,0.18993394
92160,60416,0,0.17151171
92672,60416,0,0.18742996
93184,60416,0,0.111967385
93696,60416,0,0.22997266
94208,60416,0,0.2116204
95232,60416,0,0.18770899
95744,60416,0,0.18131755
96256,60416,0,0.2545915
96768,60416,0,0.17913532
97280,60416,0,0.19921061
97792,60416,0,0.19787037
98304,60416,0,0.16694687
98816,60416,0,0.21366417
99328,60416,0,0.19754119
99840,60416,0,0.17917122
100352,60416,0,0.13006428
100864,60416,0,0.1562336
101376,60416,0,0.17423457
101888,60416,0,0.13998318
102400,60416,0,0.09903368
102912,60416,0,0.18839864
103424,60416,0,0.15944633
103936,60416,0,0.10026028
104448,60416,0,0.14984211
104960,60416,0,0.16721867
105472,60416,0,0.20882359
105984,60416,0,0.18895923
106496,60416,0,0.19878255
107008,60416,0,0.19368058
107520,60416,0,0.22452268
108032,60416,0,0.2461141
108544,60416,0,0.18432663
109056,60416,0,0.15049641
10240,60928,0,0.13000904
10752,60928,0,0.24926445
11264,60928,0,0.1939858
11776,60928,0,0.30368015
12288,60928,0,0.19528697
12800,60928,0,0.2816525
13312,60928,0,0.23165768
13824,60928,0,0.28502354
14336,60928,0,0.23757592
14848,60928,0,0.18032306
15360,60928,0,0.21850257
15872,60928,0,0.31205544
16384,60928,0,0.14414886
16896,60928,0,0.14786252
17408,60928,0,0.18440007
17920,60928,0,0.25543654
18432,60928,0,0.10172322
18944,60928,0,0.13100637
19456,60928,0,0.20366792
19968,60928,0,0.21963027
20480,60928,0,0.17085357
20992,60928,0,0.27325913
21504,60928,0,0.29305032
22016,60928,0,0.3326931
22528,60928,0,0.18137193
23040,60928,0,0.19110115
23552,60928,0,0.30355114
24064,60928,0,0.3016191
24576,60928,0,0.16593072
25088,60928,0,0.36954254
25600,60928,0,0.27216962
26112,60928,0,0.3856223
26624,60928,1,0.51305854
27136,60928,0,0.37673777
27648,60928,0,0.4513114
28160,60928,0,0.37357584
28672,60928,0,0.31415576
29184,60928,0,0.35678276
29696,60928,0,0.44469285
30208,60928,1,0.50773937
30720,60928,0,0.4761267
31232,60928,0,0.42768055
31744,60928,0,0.4437021
32256,60928,0,0.40922078
32768,60928,0,0.4807225
33280,60928,1,0.5898788
33792,60928,1,0.62362045
34304,60928,1,0.5805304
34816,60928,1,0.66522026
35328,60928,1,0.7457226
35840,60928,1,0.6094661
36352,60928,1,0.5898345
36864,60928,1,0.6082451
37376,60928,1,0.6545636
37888,60928,1,0.61860764
38400,60928,1,0.62900585
38912,60928,1,0.61831963
39424,60928,1,0.6239499
39936,60928,1,0.5346201
40448,60928,1,0.6154924
40960,60928,1,0.64985645
41472,60928,1,0.7091702
41984,60928,1,0.7188905
42496,60928,1,0.6041654
43008,60928,1,0.6409168
43520,60928,0,0.4968262
44032,60928,1,0.5390439
44544,60928,1,0.58732194
45056,60928,1,0.66714764
45568,60928,1,0.6418434
46080,60928,1,0.6810377
46592,60928,1,0.671309
47104,60928,1,0.7220863
47616,60928,1,0.74026823
48128,60928,1,0.7240906
48640,60928,1,0.6893579
49152,60928,1,0.7129822
49664,60928,1,0.6508002
50176,60928,1,0.6685017
50688,60928,1,0.62909126
51200,60928,1,0.7107789
51712,60928,1,0.6235775
52224,60928,0,0.43686977
52736,60928,1,0.58894825
53248,60928,1,0.5283053
53760,60928,1,0.6564106
54272,60928,1,0.61074376
54784,60928,1,0.70324385
55296,60928,1,0.7709825
55808,60928,1,0.61054057
56320,60928,1,0.5840636
56832,60928,1,0.626924
57344,60928,1,0.6448404
57856,60928,1,0.65855473
58368,60928,1,0.61165744
58880,60928,1,0.66709346
59392,60928,1,0.69688743
59904,60928,1,0.55883867
60416,60928,0,0.42447162
60928,60928,0,0.4254262
61440,60928,0,0.3704282
61952,60928,0,0.39220592
62464,60928,0,0.41046086
62976,60928,0,0.39188585
63488,60928,0,0.28497383
64000,60928,0,0.39865148
64512,60928,0,0.39896247
65024,60928,0,0.22661243
65536,60928,0,0.21559837
66048,60928,0,0.33469814
66560,60928,0,0.21345916
67072,60928,0,0.23480119
67584,60928,0,0.3438924
68096,60928,0,0.3599264
68608,60928,0,0.20001023
69120,60928,0,0.28582028
69632,60928,0,0.30533472
70144,60928,0,0.2998222
70656,60928,0,0.28601968
71168,60928,0,0.24319279
71680,60928,0,0.42080784
72192,60928,0,0.3443883
72704,60928,0,0.3879512
73216,60928,0,0.22824252
73728,60928,0,0.20946969
74240,60928,0,0.21791947
74752,60928,0,0.31399795
75264,60928,0,0.30938876
75776,60928,0,0.34875602
76288,60928,0,0.25855994
76800,60928,0,0.20402452
77312,60928,0,0.23979414
77824,60928,0,0.32279277
78336,60928,0,0.48322162
78848,60928,0,0.43506128
79360,60928,0,0.30233958
79872,60928,0,0.423458
80384,60928,0,0.44161186
80896,60928,0,0.26966205
81408,60928,0,0.23344412
81920,60928,0,0.3907083
82432,60928,0,0.29067877
82944,60928,0,0.37536293
83456,60928,0,0.2807396
83968,60928,0,0.22867283
84480,60928,0,0.21908678
84992,60928,0,0.24953866
85504,60928,0,0.20557514
86016,60928,0,0.2813069
86528,60928,0,0.25753158
87040,60928,0,0.21986051
87552,60928,0,0.20637375
88064,60928,0,0.19246346
88576,60928,0,0.23200549
90112,60928,0,0.18133569
90624,60928,0,0.22553387
91136,60928,0,0.25121692
91648,60928,0,0.19926904
92160,60928,0,0.23801844
92672,60928,0,0.19852991
93184,60928,0,0.17213705
93696,60928,0,0.20765622
95232,60928,0,0.16092426
95744,60928,0,0.27933675
96256,60928,0,0.18131755
96768,60928,0,0.18235272
97280,60928,0,0.17532617
97792,60928,0,0.12549345
98304,60928,0,0.1696121
98816,60928,0,0.18317316
99328,60928,0,0.14953138
99840,60928,0,0.16952614
100352,60928,0,0.1799625
101888,60928,0,0.13788036
102400,60928,0,0.11889567
102912,60928,0,0.12158143
103424,60928,0,0.106923506
103936,60928,0,0.07507462
104448,60928,0,0.16776335
104960,60928,0,0.21321331
105472,60928,0,0.15684605
105984,60928,0,0.12581532
106496,60928,0,0.12368281
107008,60928,0,0.12352414
107520,60928,0,0.16095722
108032,60928,0,0.24472384
108544,60928,0,0.20016651
109056,60928,0,0.20481865
10752,61440,0,0.17119972
11264,61440,0,0.27830583
11776,61440,0,0.14860234
12288,61440,0,0.2916361
